time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-12-04 11:29:16.942 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32389808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:30:16.950 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32389808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:31:16.957 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32389808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:32:16.964 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33071400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:33:16.973 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33071400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:34:16.978 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33071400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:35:16.986 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33071400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:36:16.997 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33071400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:37:17.008 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33071400,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:38:17.015 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33752968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:39:17.022 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33752968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:40:17.031 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33752968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:41:17.035 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33752968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:42:17.040 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33752968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:43:17.048 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:44:17.053 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:45:17.104 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34078720,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:46:17.110 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,41,10730176,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:47:17.117 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,10730176,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:48:17.124 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,10730176,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:49:17.133 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11115192,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:50:17.143 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11115192,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:51:17.149 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11115192,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:52:17.157 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11500168,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:53:17.167 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11500168,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:54:17.173 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11500168,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:55:17.179 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11885144,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:56:17.191 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480849995996,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,11885144,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:57:17.870 UTC, ,125,3159085,1056,13232, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,22,9, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , ,1480852637058,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,118784,28, , , , , , , , , , ,29590240,3, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:58:17.883 UTC, ,125,3163141,1056,17176,112, ,4, ,40,1,0.03, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480852637058,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,30280016,3, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,13,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 11:59:17.891 UTC, ,125,3163141,1056,17176,112, ,4, ,7, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480852637058,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30280016,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:00:17.898 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480852637058,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30961584,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:00:40.873 UTC, ,125,3159085,1056,13232, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,22,9, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , ,1480852840040,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,118784,28, , , , , , , , , , ,29660696,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:01:40.885 UTC, ,125,3163141,1056,17176,112, ,4, ,32,1,0.03, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480852840040,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,30342376,2, , , , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,13,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:02:40.899 UTC, ,125,3163141,1056,17176,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480852840040,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30342376,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:03:37.024 UTC, ,125,3159085,1056,13232, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,22,9, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , ,1480853016246,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,118784,28, , , , , , , , , , ,29657960,3, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:04:37.033 UTC, ,125,3163141,1056,17176,112, ,4, ,24,1,0.04, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1480853016246,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,30339744,2, , , , , , ,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,13,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:05:10.970 UTC, ,125,3159085,1056,13232, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,22,9, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , ,1480853109802,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,118784,28, , , , , , , , , , ,29592376,3, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-12-04 12:05:55.465 UTC, ,125,3159085,1056,13232, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,22,9, , , , , , , , , , , , , ,6933,3, ,5540, , , , , ,22,22, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , ,1480853154526,3145728, , , ,17,0, , , ,2, , , ,3, , , , ,17, ,2048,1, , , , ,118784,28, , , , , , , , , , ,29596512,3, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
